obs,air_temperature,air_temperature_qc_executed,air_temperature_qc_results,barometric_pressure,barometric_pressure_qc_executed,barometric_pressure_qc_results,ct_depth,dcl_controller_timestamp,deployment,driver_timestamp,eastward_wind_velocity,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,ingestion_timestamp,internal_timestamp,lat,lon,longwave_irradiance,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,met_barpres,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed,met_current_speed_qc_executed,met_current_speed_qc_results,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_netsirr,met_netsirr_qc_executed,met_netsirr_qc_results,met_relwind_direction,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_salsurf,met_salsurf_qc_executed,met_salsurf_qc_results,met_sensflx_minute,met_spechum,met_spechum_qc_executed,met_spechum_qc_results,met_windavg_mag_corr_east,met_windavg_mag_corr_north,northward_wind_velocity,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,port_timestamp,precipitation,precipitation_qc_executed,precipitation_qc_results,preferred_timestamp,relative_humidity,relative_humidity_qc_executed,relative_humidity_qc_results,sea_surface_conductivity,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,sea_surface_temperature,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,shortwave_irradiance,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('4535',)",10.8830003738,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.19,1.57000005245,29,29,3736731752.32,0.0,44.63567,-124.30418,292.700012207,29,29,101274.0,29,29,224.010180839,29,29,0.597063828287,29,29,55.5289743133,10.0749754153,68.3448616195,14.1750001907,29,29,173.904287395,29,29,5.12569573331,29,29,32.4517344371,29,29,-8.71586253074,6.77524614334,29,29,0.129464220239,-5.5261325719,-5.30000019073,29,29,3736726546.98,20.3600006104,29,13,port_timestamp,84.0240020752,29,29,3.54649996758,29,13,9.85999965668,29,29,15.0,29,29,3736726546.98,-0.414831695506,-0.429418070711
"('4536',)",10.8830003738,29,29,1012.80999756,29,29,0.98,empty,7,3736731752.19,2.01999998093,29,29,3736731752.32,0.0,44.63567,-124.30418,295.100006104,29,29,101281.0,29,29,224.387669149,29,29,0.594995053869,29,29,54.2036947662,10.6859154498,66.0786220043,13.5135002136,29,29,169.364196143,29,29,5.30982849637,29,29,32.4603293517,29,29,-9.04734247438,6.77477645874,29,29,0.563806668548,-5.64380403498,-5.30000019073,29,29,3736726611.28,20.3600006104,29,13,port_timestamp,84.0240020752,29,29,3.54769992828,29,13,9.86400032043,29,29,14.3000001907,29,29,3736726611.28,-0.416204728227,-0.425197293418
"('4537',)",10.8760004044,29,29,1012.88000488,29,29,0.98,empty,7,3736731752.2,1.78999996185,29,29,3736731752.32,0.0,44.63567,-124.30418,293.799987793,29,29,101288.0,29,29,224.581391802,29,29,0.593948926202,29,29,56.2777637812,8.87255574103,67.2423525747,12.9464998245,29,29,169.391406946,29,29,4.78882317806,29,29,32.4608838733,29,29,-7.95929333373,6.7903213501,29,29,0.464710758742,-5.13001394122,-4.82999992371,29,29,3736726644.1,20.3799991608,29,13,port_timestamp,84.2610015869,29,29,3.54739999771,29,13,9.85999965668,29,29,13.6999998093,29,29,3736726644.1,-0.416905680493,-0.423042528015
"('4538',)",10.8680000305,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.2,1.34000003338,29,29,3736731752.32,0.0,44.63567,-124.30418,295.399993896,29,29,101274.0,29,29,224.963129163,29,29,0.59191797121,29,29,54.7670183452,8.52349250035,65.6774010809,11.9070005417,29,29,174.936564113,29,29,4.72779836997,29,29,32.4624538227,29,29,-7.79111817815,6.80235528946,29,29,-0.00101072145157,-5.12816703897,-4.94999980927,29,29,3736726708.45,20.3899993896,29,13,port_timestamp,84.4430007935,29,29,3.54719996452,29,13,9.85599994659,29,29,12.6000003815,29,29,3736726708.45,-0.418279780962,-0.418818468408
"('4539',)",10.8229999542,29,29,1012.88000488,29,29,0.98,empty,7,3736731752.2,2.24000000954,29,29,3736731752.32,0.0,44.63567,-124.30418,295.399993896,29,29,101288.0,29,29,225.347789597,29,29,0.589911862486,29,29,56.8706728267,11.7853850134,65.817516116,11.7179994583,29,29,169.540560114,29,29,5.86682931335,29,29,32.4615527518,29,29,-9.58997657101,6.78753566742,29,29,0.645405835993,-6.18393511949,-5.80000019073,29,29,3736726772.85,20.4099998474,29,13,port_timestamp,84.5240020752,29,29,3.54719996452,29,13,9.85700035095,29,29,12.3999996185,29,29,3736726772.85,-0.419654991895,-0.414590995174
"('4540',)",10.8149995804,29,29,1012.94000244,29,29,0.98,empty,7,3736731752.2,1.30999994278,29,29,3736731752.32,0.0,44.63567,-124.30418,297.0,29,29,101294.0,29,29,225.734967079,29,29,0.587932981109,29,29,54.4907145055,8.65110094725,64.1187063496,10.7729997635,29,29,175.294871008,29,29,4.73556865973,29,29,32.46198729,29,29,-7.50609302794,6.79656124115,29,29,-0.0325819583896,-5.12997452669,-4.96000003815,29,29,3736726837.23,20.3899993896,29,13,port_timestamp,84.6859970093,29,29,3.54679989815,29,13,9.85200023651,29,29,11.3999996185,29,29,3736726837.23,-0.421029882498,-0.410364506652
"('4541',)",10.8149995804,29,29,1012.88000488,29,29,0.98,empty,7,3736731752.2,1.61000001431,29,29,3736731752.32,0.0,44.63567,-124.30418,297.399993896,29,29,101288.0,29,29,226.124972586,29,29,0.585979983788,29,29,54.4527487377,8.53608029712,63.7397420422,10.3949995041,29,29,171.179555811,29,29,4.70347853388,29,29,32.4622225219,29,29,-7.42807409758,6.80026912689,29,29,0.298818498057,-5.05398945214,-4.80000019073,29,29,3736726901.65,20.3799991608,29,13,port_timestamp,84.7269973755,29,29,3.54699993134,29,13,9.85400009155,29,29,11.0,29,29,3736726901.65,-0.422405584588,-0.406135523574
"('4542',)",10.8000001907,29,29,1012.80999756,29,29,0.98,empty,7,3736731752.2,1.33000004292,29,29,3736731752.32,0.0,44.63567,-124.30418,300.5,29,29,101281.0,29,29,226.516565402,29,29,0.58405918522,29,29,53.256224284,9.34208852943,60.7866316703,9.73350048065,29,29,175.764206353,29,29,4.92046403381,29,29,32.4642552247,29,29,-7.72081022742,6.79119110107,29,29,-0.0603462976821,-5.30894123776,-5.13999986649,29,29,3736726965.91,20.3999996185,29,13,port_timestamp,84.6930007935,29,29,3.54719996452,29,13,9.85400009155,29,29,10.3000001907,29,29,3736726965.91,-0.423777784479,-0.401917306448
"('4543',)",10.8149995804,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.87000000477,29,29,3736731752.32,0.0,44.63567,-124.30418,302.200012207,29,29,101267.0,29,29,226.911333081,29,29,0.582162952511,29,29,53.5551031983,9.91571665293,59.0972162513,9.16650009155,29,29,169.423014295,29,29,5.01213848852,29,29,32.4637613336,29,29,-8.06295792329,6.76790523529,29,29,0.494858575177,-5.32467062848,-5.01000022888,29,29,3736727030.27,20.4599990845,29,13,port_timestamp,84.3079986572,29,29,3.54600000381,29,13,9.84099960327,29,29,9.69999980927,29,29,3736727030.27,-0.425152098512,-0.397692590335
"('4544',)",10.7770004272,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.34000003338,29,29,3736731752.32,0.0,44.63567,-124.30418,297.799987793,29,29,101267.0,29,29,227.127665416,29,29,0.581140706851,29,29,56.453353219,9.43535654373,63.2691656919,8.97749996185,29,29,174.57319006,29,29,4.68621840958,29,29,32.464546513,29,29,-7.2736690548,6.7377204895,29,29,0.0172936514695,-5.06060294194,-4.88000011444,29,29,3736727065.36,20.4099998474,29,13,port_timestamp,84.1460037231,29,29,3.54590010643,29,13,9.83899974823,29,29,9.5,29,29,3736727065.36,-0.425901462252,-0.395389005425
"('4545',)",10.8299999237,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.2,1.66999995708,29,29,3736731752.32,0.0,44.63567,-124.30418,297.700012207,29,29,101274.0,29,29,227.343060564,29,29,0.579629448593,29,29,56.5731610124,9.92899147399,63.3823895917,8.50500011444,29,29,171.835315699,29,29,4.99783347635,29,29,32.4648647041,29,29,-8.2332199389,6.75510025024,29,29,0.28351303741,-5.33993627669,-5.07999992371,29,29,3736727126.26,20.3700008392,29,13,port_timestamp,84.0709991455,29,29,3.54539990425,29,13,9.83300018311,29,29,9.0,29,29,3736727126.26,-0.426273440942,-0.392761061236
"('4546',)",10.8299999237,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.12999999523,29,29,3736731752.32,0.0,44.63567,-124.30418,298.700012207,29,29,101267.0,29,29,227.345705477,29,29,0.578376428832,29,29,56.0051787685,10.1203318884,62.4164661001,8.12699985504,29,29,178.708585918,29,29,5.07838582791,29,29,32.4655345807,29,29,-8.40461936494,6.75726175308,29,29,-0.310915812337,-5.46898827738,-5.36000013351,29,29,3736727190.74,20.3700008392,29,13,port_timestamp,84.0920028687,29,29,3.54520010948,29,13,9.82999992371,29,29,8.60000038147,29,29,3736727190.74,-0.425370031225,-0.391892370382
"('4547',)",10.8299999237,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.2,1.87999999523,29,29,3736731752.32,0.0,44.63567,-124.30418,299.5,29,29,101274.0,29,29,227.348363113,29,29,0.577122827343,29,29,55.9125646828,9.81317149058,61.5830803286,7.84350013733,29,29,168.989767901,29,29,4.95999590143,29,29,32.4664070083,29,29,-8.2182905345,6.75017929077,29,29,0.522815119523,-5.25972099053,-4.94000005722,29,29,3736727255.25,20.3899993896,29,13,port_timestamp,84.0100021362,29,29,3.54439997673,29,13,9.81999969482,29,29,8.30000019073,29,29,3736727255.25,-0.424466201197,-0.391023275371
"('4548',)",10.8229999542,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,1.07000005245,29,29,3736731752.32,0.0,44.63567,-124.30418,301.600006104,29,29,101260.0,29,29,227.351029667,29,29,0.575870470754,29,29,53.2327642042,9.5147820389,59.510632073,7.74899959564,29,29,178.774151844,29,29,4.88087166699,29,29,32.4684121083,29,29,-8.04365031201,6.75287675858,29,29,-0.319144563259,-5.26990964333,-5.17000007629,29,29,3736727319.7,20.3799991608,29,13,port_timestamp,84.0709991455,29,29,3.54380011559,29,13,9.8109998703,29,29,8.19999980927,29,29,3736727319.7,-0.423563267827,-0.390155042559
"('4549',)",10.8299999237,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,0.259999990463,29,29,3736731752.32,0.0,44.63567,-124.30418,302.5,29,29,101267.0,29,29,227.35371384,29,29,0.574615317206,29,29,52.5806867759,9.08138191576,58.5882891964,7.46549987793,29,29,188.338416379,29,29,4.76747412614,29,29,32.4673645265,29,29,-7.89730051627,6.75508356094,29,29,-1.11403568859,-5.10636096346,-5.21999979019,29,29,3736727384.29,20.3899993896,29,13,port_timestamp,84.0650024414,29,29,3.54290008545,29,13,9.80200004578,29,29,7.90000009537,29,29,3736727384.29,-0.422658316979,-0.389284869802
"('4550',)",10.8229999542,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.2,0.389999985695,29,29,3736731752.32,0.0,44.63567,-124.30418,304.0,29,29,101274.0,29,29,227.356406796,29,29,0.573361544599,29,29,51.0860602888,8.50923819243,57.0784153817,6.99300003052,29,29,186.420044444,29,29,4.5779555324,29,29,32.4703874007,29,29,-7.50859325479,6.75524950027,29,29,-0.933645722504,-4.93766219451,-5.01000022888,29,29,3736727448.81,20.3799991608,29,13,port_timestamp,84.1119995117,29,29,3.54239988327,29,13,9.79300022125,29,29,7.40000009537,29,29,3736727448.81,-0.421754360861,-0.388415653546
"('4551',)",10.7849998474,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,0.75,29,29,3736731752.32,0.0,44.63567,-124.30418,306.5,29,29,101253.0,29,29,227.359103782,29,29,0.572111368179,29,29,50.5317517655,10.6115882769,54.710677065,6.33149957657,29,29,183.639246695,29,29,5.28228553649,29,29,32.4723929128,29,29,-8.74104351224,6.74820899963,29,29,-0.756141513204,-5.65918265165,-5.65999984741,29,29,3736727513.15,20.3899993896,29,13,port_timestamp,84.2200012207,29,29,3.54180002213,29,13,9.78400039673,29,29,6.69999980927,29,29,3736727513.15,-0.420852996641,-0.387548929579
"('4552',)",10.8079996109,29,29,1012.73999023,29,29,0.98,empty,7,3736731752.2,1.10000002384,29,29,3736731752.32,0.0,44.63567,-124.30418,306.899993896,29,29,101274.0,29,29,227.360454385,29,29,0.571487349205,29,29,49.5265104926,7.97240578411,54.2488036777,5.57550001144,29,29,176.653160414,29,29,4.42523468578,29,29,32.4698033175,29,29,-7.11919895777,6.76532125473,29,29,-0.162057189157,-4.80480342086,-4.67999982834,29,29,3736727545.26,20.3899993896,29,13,port_timestamp,84.3209991455,29,29,3.54189991951,29,13,9.78800010681,29,29,5.90000009537,29,29,3736727545.26,-0.420403085096,-0.387116308547
"('4553',)",10.7919998169,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.24000000954,29,29,3736731752.32,0.0,44.63567,-124.30418,306.899993896,29,29,101267.0,29,29,227.363165811,29,29,0.570238690381,29,29,50.2282449853,8.66568397401,54.2257652061,5.00850009918,29,29,176.014657894,29,29,4.70784730401,29,29,32.4714603694,29,29,-7.6547040956,6.76298809052,29,29,-0.0923014652267,-5.08271372109,-4.92999982834,29,29,3736727609.52,20.3899993896,29,13,port_timestamp,84.3759994507,29,29,3.54099988937,29,13,9.77600002289,29,29,5.30000019073,29,29,3736727609.52,-0.419502813671,-0.386250635378
"('4554',)",10.7919998169,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.11000001431,29,29,3736731752.32,0.0,44.63567,-124.30418,306.899993896,29,29,101267.0,29,29,227.365893767,29,29,0.568987914774,29,29,50.8410663947,7.68322013413,54.1419935103,4.34699964523,29,29,176.51374141,29,29,4.42056367559,29,29,32.4733499523,29,29,-7.13543882382,6.77329015732,29,29,-0.149790285442,-4.79776652357,-4.67000007629,29,29,3736727673.88,20.4099998474,29,13,port_timestamp,84.5039978027,29,29,3.54029989243,29,13,9.76599979401,29,29,4.59999990463,29,29,3736727673.88,-0.418601015137,-0.385383493789
"('4555',)",10.7550001144,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,1.41999995708,29,29,3736731752.32,0.0,44.63567,-124.30418,311.5,29,29,101260.0,29,29,227.368635834,29,29,0.567736188284,29,29,46.3194546965,5.7684623299,49.5803647183,3.87449979782,29,29,165.455103458,29,29,3.47643864425,29,29,32.4733499523,29,29,-5.1548725539,6.75157165527,29,29,0.455369266093,-3.74953846621,-3.5,29,29,3736727738.3,20.3899993896,29,13,port_timestamp,84.4359970093,29,29,3.54029989243,29,13,9.76599979401,29,29,4.09999990463,29,29,3736727738.3,-0.41769853009,-0.38451569207
"('4556',)",10.7700004578,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,0.730000019073,29,29,3736731752.32,0.0,44.63567,-124.30418,312.600006104,29,29,101253.0,29,29,227.371382391,29,29,0.566487921986,29,29,46.0055645346,8.32734448166,48.6287431358,3.49650001526,29,29,182.299642484,29,29,4.63700140973,29,29,32.4738712717,29,29,-7.45402306759,6.76805448532,29,29,-0.602860806624,-5.01691726817,-5.0,29,29,3736727802.54,20.3899993896,29,13,port_timestamp,84.5510025024,29,29,3.53920006752,29,13,9.7530002594,29,29,3.70000004768,29,29,3736727802.54,-0.416798538876,-0.383650288344
"('4557',)",10.7770004272,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.20000004768,29,29,3736731752.32,0.0,44.63567,-124.30418,311.899993896,29,29,101267.0,29,29,227.374175856,29,29,0.565223956043,29,29,47.5042682805,9.99048001626,49.3569262799,3.02399992943,29,29,178.607387705,29,29,5.27016040714,29,29,32.4746534562,29,29,-8.81913808622,6.76594114304,29,29,-0.28780506097,-5.65137776846,-5.53000020981,29,29,3736727867.58,20.3899993896,29,13,port_timestamp,84.4970016479,29,29,3.53909993172,29,13,9.75100040436,29,29,3.20000004768,29,29,3736727867.58,-0.415887227369,-0.382773999373
"('4558',)",10.7469997406,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.13999998569,29,29,3736731752.32,0.0,44.63567,-124.30418,313.5,29,29,101267.0,29,29,227.376967749,29,29,0.563966326237,29,29,45.7272303569,8.53519241705,47.6998061315,2.92949986458,29,29,177.41674219,29,29,4.72772725746,29,29,32.4792518908,29,29,-7.57826832706,6.76266145706,29,29,-0.201896706612,-5.10482496049,-4.98000001907,29,29,3736727932.3,20.3899993896,29,13,port_timestamp,84.625,29,29,3.53839993477,29,13,9.73799991608,29,29,3.09999990463,29,29,3736727932.3,-0.414980483211,-0.381902102224
"('4559',)",10.7469997406,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,0.980000019073,29,29,3736731752.32,0.0,44.63567,-124.30418,313.100006104,29,29,101260.0,29,29,227.378357537,29,29,0.563342369792,29,29,46.8766592268,7.91098611477,48.0165421705,2.7404999733,29,29,178.805332791,29,29,4.54737651494,29,29,32.4801228051,29,29,-7.279396021,6.76802349091,29,29,-0.31972069892,-4.92785756583,-4.84000015259,29,29,3736727964.41,20.4099998474,29,13,port_timestamp,84.6859970093,29,29,3.53760004044,29,13,9.72799968719,29,29,2.90000009537,29,29,3736727964.41,-0.414530613694,-0.381469521605
"('4560',)",10.7550001144,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,1.24000000954,29,29,3736731752.32,0.0,44.63567,-124.30418,312.5,29,29,101267.0,29,29,227.395960906,29,29,0.561207110147,29,29,46.7650013893,8.25499808122,48.5670306862,2.36249995232,29,29,176.05817989,29,29,4.70429380078,29,29,32.4831530007,29,29,-7.69452742576,6.76467370987,29,29,-0.0896866082476,-5.07306190448,-4.92000007629,29,29,3736728028.65,20.3700008392,29,13,port_timestamp,84.6050033569,29,29,3.53710007668,29,13,9.71899986267,29,29,2.5,29,29,3736728028.65,-0.413076139069,-0.379896727825
"('4561',)",10.7469997406,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,1.5,29,29,3736731752.32,0.0,44.63567,-124.30418,313.0,29,29,101253.0,29,29,227.432487258,29,29,0.557950968833,29,29,46.1606474373,8.38612956235,48.0225083903,2.26800012589,29,29,173.284150208,29,29,4.82568735264,29,29,32.4833199459,29,29,-7.97999038946,6.768491745,29,29,0.153422141388,-5.17000577933,-4.94999980927,29,29,3736728093.28,20.3700008392,29,13,port_timestamp,84.6859970093,29,29,3.53570008278,29,13,9.70300006866,29,29,2.40000009537,29,29,3736728093.28,-0.410920155776,-0.377430668069
"('4562',)",10.7700004578,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,0.519999980927,29,29,3736731752.32,0.0,44.63567,-124.30418,313.0,29,29,101260.0,29,29,227.469219257,29,29,0.55471460429,29,29,47.0317690217,8.68954308133,48.0114100157,1.88999998569,29,29,185.507097913,29,29,4.87010885566,29,29,32.4839865383,29,29,-8.23403943008,6.75400400162,29,29,-0.876156902289,-5.22260939203,-5.26999998093,29,29,3736728157.52,20.3899993896,29,13,port_timestamp,84.3820037842,29,29,3.53550004959,29,13,9.69999980927,29,29,2.0,29,29,3736728157.52,-0.408777116707,-0.374979414193
"('4563',)",10.7770004272,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,0.97000002861,29,29,3736731752.32,0.0,44.63567,-124.30418,312.299987793,29,29,101267.0,29,29,227.506398078,29,29,0.55147711028,29,29,46.8117368459,8.58331610037,48.6084126638,1.88999998569,29,29,180.257465703,29,29,4.91954296169,29,29,32.485055825,29,29,-8.48999193256,6.75725746155,29,29,-0.428739679956,-5.29202042248,-5.21999979019,29,29,3736728221.78,20.3899993896,29,13,port_timestamp,84.388999939,29,29,3.53410005569,29,13,9.6829996109,29,29,2.0,29,29,3736728221.78,-0.406633176897,-0.372527130031
"('4564',)",10.7550001144,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,1.25,29,29,3736731752.32,0.0,44.63567,-124.30418,312.399993896,29,29,101260.0,29,29,227.544019516,29,29,0.548239549005,29,29,47.5471243595,7.3137326965,48.389197191,1.79549992085,29,29,174.786990503,29,29,4.43438186123,29,29,32.4885203811,29,29,-7.40882957413,6.7564702034,29,29,-0.00158685711216,-4.78611496147,-4.61999988556,29,29,3736728286.05,20.4400005341,29,13,port_timestamp,84.4970016479,29,29,3.53320002556,29,13,9.66899967194,29,29,1.89999997616,29,29,3736728286.05,-0.404489036933,-0.370074616928
"('4565',)",10.7620000839,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,0.759999990463,29,29,3736731752.32,0.0,44.63567,-124.30418,312.5,29,29,101260.0,29,29,227.582152862,29,29,0.54499673668,29,29,46.6109183771,7.32608184252,48.2955143189,1.60650002956,29,29,181.377559733,29,29,4.41711930963,29,29,32.4917038275,29,29,-7.40417775472,6.7531247139,29,29,-0.508531620979,-4.78346062762,-4.75,29,29,3736728350.43,20.4099998474,29,13,port_timestamp,84.4160003662,29,29,3.53360009193,29,13,9.67000007629,29,29,1.70000004768,29,29,3736728350.43,-0.402341260549,-0.367617944409
"('4566',)",10.7620000839,29,29,1012.59997559,29,29,0.98,empty,7,3736731752.2,0.660000026226,29,29,3736731752.32,0.0,44.63567,-124.30418,313.399993896,29,29,101260.0,29,29,227.602274166,29,29,0.543301155987,29,29,46.3495193846,7.98402082716,47.5663483573,1.41750001907,29,29,183.376455927,29,29,4.65967222906,29,29,32.4983633254,29,29,-7.78334978084,6.76123762131,29,29,-0.675655029955,-5.01791691079,-5.01999998093,29,29,3736728384.09,20.3999996185,29,13,port_timestamp,84.516998291,29,29,3.53620004654,29,13,9.6920003891,29,29,1.5,29,29,3736728384.09,-0.401218180911,-0.366333341923
"('4567',)",10.7849998474,29,29,1012.66998291,29,29,0.98,empty,7,3736731752.2,0.850000023842,29,29,3736731752.32,0.0,44.63567,-124.30418,312.5,29,29,101267.0,29,29,227.64165456,29,29,0.540013189426,29,29,47.3191191869,8.91519520163,48.4997847271,1.41750001907,29,29,182.047130349,29,29,5.02548338144,29,29,32.5011065106,29,29,-8.67836072275,6.76143503189,29,29,-0.578558369403,-5.38611819712,-5.34999990463,29,29,3736728449.38,20.3799991608,29,13,port_timestamp,84.3960037231,29,29,3.53699994087,29,13,9.69799995422,29,29,1.5,29,29,3736728449.38,-0.399040245788,-0.363842173195
"('4568',)",10.7770004272,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,0.889999985695,29,29,3736731752.32,0.0,44.63567,-124.30418,314.100006104,29,29,101253.0,29,29,227.681192444,29,29,0.536752120956,29,29,47.2143383395,8.85888057451,47.0125839359,1.13400006294,29,29,181.188194149,29,29,4.8818236379,29,29,32.5027408939,29,29,-8.21966816192,6.75328779221,29,29,-0.498111473279,-5.24214512663,-5.19000005722,29,29,3736728514.13,20.4099998474,29,13,port_timestamp,84.3280029297,29,29,3.53839993477,29,13,9.71199989319,29,29,1.20000004768,29,29,3736728514.13,-0.396879958878,-0.36137119087
"('4569',)",10.7770004272,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,0.629999995232,29,29,3736731752.32,0.0,44.63567,-124.30418,314.799987793,29,29,101253.0,29,29,227.720962465,29,29,0.533511654543,29,29,45.3425462906,8.47727921057,46.312113007,1.32299995422,29,29,184.208551107,29,29,4.82826076977,29,29,32.5042006993,29,29,-8.1238459728,6.76583242416,29,29,-0.749064918541,-5.17415716187,-5.19000005722,29,29,3736728578.48,20.3899993896,29,13,port_timestamp,84.4840011597,29,29,3.5381000042,29,13,9.70699977875,29,29,1.39999997616,29,29,3736728578.48,-0.39473314997,-0.358915624971
"('4570',)",10.7770004272,29,29,1012.5300293,29,29,0.98,empty,7,3736731752.2,1.85000002384,29,29,3736731752.32,0.0,44.63567,-124.30418,314.0,29,29,101253.0,29,29,227.761487299,29,29,0.53024994855,29,29,46.0036664706,7.60724961016,47.0604409737,1.22849988937,29,29,166.839725551,29,29,4.50211230253,29,29,32.5055727116,29,29,-7.4355242239,6.77065658569,29,29,0.632449890503,-4.74031706518,-4.40999984741,29,29,3736728643.26,20.3799991608,29,13,port_timestamp,84.5439987183,29,29,3.53850007057,29,13,9.71000003815,29,29,1.29999995232,29,29,3736728643.26,-0.392572095739,-0.356443764968
